id,x,y
2433,142.93,707.711
2434,174.12,700.69
2435,204.969,692.295
2436,235.416,682.542
2437,265.401,671.451
2438,294.866,659.043
2439,323.753,645.343
2440,352.005,630.378
2441,379.567,614.177
2442,406.384,596.771
2443,432.405,578.196
2444,457.577,558.486
2445,481.853,537.682
2446,505.184,515.823
2447,527.524,492.953
2448,548.83,469.116
2449,569.06,444.359
2450,588.173,418.731
2451,606.134,392.282
2452,622.906,365.064
2453,638.457,337.13
2454,652.756,308.535
2455,665.775,279.335
2456,677.488,249.588
2457,687.873,219.351
2458,696.909,188.683
2459,704.579,157.646
2460,710.867,126.3
2461,715.762,94.706
2462,719.253,62.926
2463,0,753
2464,-33.283,752.264
2465,-66.501,750.058
2466,-99.589,746.385
2467,-132.482,741.254
2468,-165.117,734.674
2469,-197.428,726.657
2470,-229.354,717.221
2471,-260.832,706.382
2472,-291.799,694.163
2473,-322.196,680.587
2474,-351.964,665.68
2475,-381.043,649.473
2476,-409.378,631.996
2477,-436.913,613.283
2478,-463.593,593.372
2479,-489.367,572.301
2480,-514.185,550.111
2481,-537.998,526.846
2482,-560.759,502.552
2483,-582.424,477.275
2484,-602.951,451.065
2485,-622.299,423.973
2486,-640.43,396.053
2487,-657.31,367.358
2488,-672.905,337.946
2489,-687.185,307.873
2490,-700.122,277.198
2491,-711.69,245.981
2492,-721.867,214.284
2493,-730.633,182.167
2494,33.283,752.264
2495,66.501,750.058
2496,99.589,746.385
2497,132.482,741.254
2498,165.117,734.674
2499,197.428,726.657
2500,229.354,717.221
2501,260.832,706.382
2502,291.799,694.163
2503,322.196,680.587
2504,351.964,665.68
2505,381.043,649.473
2506,409.378,631.996
2507,436.913,613.283
2508,463.593,593.372
2509,489.367,572.301
2510,514.185,550.111
2511,537.998,526.846
2512,560.759,502.552
2513,582.424,477.275
2514,602.951,451.065
2515,622.299,423.973
2516,640.43,396.053
2517,657.31,367.358
2518,672.905,337.946
2519,687.185,307.873
2520,700.122,277.198
2521,711.69,245.981
2522,721.867,214.284
2523,730.633,182.167
2524,-17.214,785.811
2525,-51.608,784.304
2526,-85.904,781.292
2527,-120.034,776.78
2528,-153.935,770.779
2529,-187.54,763.299
2530,-220.785,754.354
2531,-253.606,743.962
2532,-285.941,732.143
2533,-317.728,718.919
2534,-348.905,704.316
2535,-379.412,688.362
2536,-409.192,671.087
2537,-438.187,652.525
2538,-466.341,632.71
2539,-493.6,611.682
2540,-519.912,589.481
2541,-545.227,566.148
2542,-569.496,541.729
2543,-592.672,516.271
2544,-614.711,489.823
2545,-635.571,462.434
2546,-655.211,434.159
2547,-673.595,405.05
2548,-690.686,375.165
2549,-706.452,344.56
2550,17.214,785.811
2551,51.608,784.304
2552,85.904,781.292
2553,120.034,776.78
2554,153.935,770.779
2555,187.54,763.299
2556,220.785,754.354
2557,253.606,743.962
2558,285.941,732.143
2559,317.728,718.919
2560,348.905,704.316
2561,379.412,688.362
2562,409.192,671.087
2563,438.187,652.525
2564,466.341,632.71
2565,493.6,611.682
2566,519.912,589.481
2567,545.227,566.148
2568,569.496,541.729
2569,592.672,516.271
2570,614.711,489.823
2571,635.571,462.434
2572,655.211,434.159
2573,673.595,405.05
2574,690.686,375.165
2575,706.452,344.56
2576,0,820
2577,-36.108,819.205
2578,-72.147,816.82
2579,-108.045,812.851
2580,-143.734,807.305
2581,-179.143,800.192
2582,-214.206,791.528
2583,-248.853,781.327
2584,-283.017,769.611
2585,-316.632,756.402
2586,-349.632,741.726
2587,-381.955,725.611
2588,-413.536,708.087
2589,-444.315,689.191
2590,-474.233,668.957
2591,-503.23,647.426
2592,-531.251,624.638
2593,-558.241,600.639
2594,-584.148,575.474
2595,-608.923,549.193
2596,-632.515,521.847
2597,-654.881,493.488
2598,36.108,819.205
2599,72.147,816.82
2600,108.045,812.851
2601,143.734,807.305
2602,179.143,800.192
2603,214.206,791.528
2604,248.853,781.327
2605,283.017,769.611
2606,316.632,756.402
2607,349.632,741.726
2608,381.955,725.611
2609,413.536,708.087
2610,444.315,689.191
2611,474.233,668.957
2612,503.23,647.426
2613,531.251,624.638
2614,558.241,600.639
2615,584.148,575.474
2616,608.923,549.193
2617,632.515,521.847
2618,654.881,493.488
2619,-18.816,856.793
2620,-56.412,855.141
2621,-93.898,851.84
2622,-131.204,846.897
2623,-168.257,840.321
2624,-204.985,832.124
2625,-241.319,822.323
2626,-277.186,810.936
2627,-312.52,797.985
2628,-347.25,783.496
2629,-381.312,767.496
2630,-414.638,750.016
2631,-447.164,731.091
2632,-478.828,710.755
2633,-509.569,689.049
2634,-539.328,666.014
2635,18.816,856.793
2636,56.412,855.141
2637,93.898,851.84
2638,131.204,846.897
2639,168.257,840.321
2640,204.985,832.124
2641,241.319,822.323
2642,277.186,810.936
2643,312.52,797.985
2644,347.25,783.496
2645,381.312,767.496
2646,414.638,750.016
2647,447.164,731.091
2648,478.828,710.755
2649,509.569,689.049
2650,539.328,666.014
